image,race,gender
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_32.png,Latin,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_33.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_34.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_35.png,White,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_36.png,White,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_37.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_38.png,White,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_39.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_4.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_40.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_41.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_42.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_43.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_44.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_45.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_46.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_47.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_48.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_49.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_5.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_50.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_51.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_52.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_53.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_54.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_55.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_56.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_57.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_58.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_59.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_6.png,White,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_60.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_61.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_62.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_63.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_64.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_65.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_66.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_67.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_68.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_69.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_7.png,Latin,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_70.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_71.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_72.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_73.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_74.png,White,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_75.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_76.png,White,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_77.png,Latin,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_78.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_79.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_8.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_80.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_81.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_82.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_83.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_84.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_85.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_86.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_87.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_88.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_89.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_9.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_90.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_91.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_92.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_93.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_94.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_95.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_96.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_97.png,Latin,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_98.png,Black,Female
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_37_image_run6_b&W_Police_officer\images\image_99.png,Black,Male
